product_code,size_value,color_value,option_name 
2310916158,단품,01 딥레드,01 딥레드/단품
2310916161,단품,라이트그레이,라이트그레이/단품
2310916162,단품,라이트그레이,라이트그레이/단품
2310916166,단품,다크 블랙,다크 블랙/단품
2310916230,단품,오프 화이트,오프 화이트/단품
2310916230,단품,베이지,베이지/단품
2310916301,F,50ml,50ml/F
2310916302,F,투명,투명/F
2310916303,F,NONE,NONE/F
2310916309,F,투명,투명/F
2310916321,F,NONE,NONE/F
2310916322,F,NONE,NONE/F
2310916371,34,기타,기타/34
2310916371,36,기타,기타/36
2310916371,38,기타,기타/38
2310916371,40,기타,기타/40
2310916371,42,기타,기타/42
2310916371,44,기타,기타/44
2310916372,34,기타,기타/34
2310916372,36,기타,기타/36
2310916372,38,기타,기타/38
2310916372,40,기타,기타/40
2310916372,42,기타,기타/42
2310916372,44,기타,기타/44
2310916431,L,카멜,카멜/L
2310916431,L,다크 그린,다크 그린/L
2310916431,L,그레이,그레이/L
2310916431,XL,카멜,카멜/XL
2310916431,XL,다크 그린,다크 그린/XL
2310916431,XL,그레이,그레이/XL
2310916499,S,기타,기타/S
2310916499,M,기타,기타/M
2310916499,L,기타,기타/L
2310916499,XL,기타,기타/XL
2310916499,XXL,기타,기타/XXL
2310916499,XXXL,기타,기타/XXXL
2310916725,S,블랙,블랙/S
2310916725,M,블랙,블랙/M
2310916725,L,블랙,블랙/L
2310916725,XL,블랙,블랙/XL
2310916725,XXL,블랙,블랙/XXL
2310916727,S,네이비,네이비/S
2310916727,M,네이비,네이비/M
2310916727,L,네이비,네이비/L
2310916727,XL,네이비,네이비/XL
2310916727,XXL,네이비,네이비/XXL
2310916728,S,멜란지그레이,멜란지그레이/S
2310916728,M,멜란지그레이,멜란지그레이/M
2310916728,L,멜란지그레이,멜란지그레이/L
2310916728,XL,멜란지그레이,멜란지그레이/XL
2310916728,XXL,멜란지그레이,멜란지그레이/XXL
2310916730,S,오트밀,오트밀/S
2310916730,M,오트밀,오트밀/M
2310916730,L,오트밀,오트밀/L
2310916730,XL,오트밀,오트밀/XL
2310916730,XXL,오트밀,오트밀/XXL
2310916794,ONE,블랙,블랙/ONE
2310917037,38,라이트브라운,라이트브라운/38
2310917038,38,다크브라운,다크브라운/38
2310917057,110,블랙,블랙/110
2310917058,100,퍼플,퍼플/100
2310917058,105,퍼플,퍼플/105
2310917058,110,퍼플,퍼플/110
2310917062,M(95),기타,기타/M(95)
2310917062,S(90),기타,기타/S(90)
2310917075,L(100),오렌지,오렌지/L(100)
2310917075,M(95),오렌지,오렌지/M(95)
2310917075,S(90),오렌지,오렌지/S(90)
2310917148,FR,그레이,그레이/FR
2310917149,FR,아이보리,아이보리/FR
2310917262,F,화이트,화이트/F
2310917264,FREE,블루,블루/FREE
2310917272,004,멀티,멀티/004
2310917272,006,멀티,멀티/006
2310917384,M,블랙,블랙/M
2310917384,XL,블랙,블랙/XL
2310917384,XXL,블랙,블랙/XXL
2310917397,M,블랙,블랙/M
2310917397,L,블랙,블랙/L
2310917400,M,챠콜,챠콜/M
2310917400,L,챠콜,챠콜/L
2310917400,XL,챠콜,챠콜/XL
2310917402,M,오프 화이트,오프 화이트/M
2310917402,L,오프 화이트,오프 화이트/L
2310917402,XL,오프 화이트,오프 화이트/XL
2310917402,XXL,오프 화이트,오프 화이트/XXL
2310917406,S,블랙,블랙/S
2310917407,S,카키,카키/S
2310917407,M,카키,카키/M
2310917407,L,카키,카키/L
2310917413,XS,블랙,블랙/XS
2310917413,S,블랙,블랙/S
2310917413,SM,블랙,블랙/SM
2310917413,M,블랙,블랙/M
2310917413,L,블랙,블랙/L
2310917413,XL,블랙,블랙/XL
2310917413,XXL,블랙,블랙/XXL
2310917420,XS,블랙,블랙/XS
2310917420,S,블랙,블랙/S
2310917420,M,블랙,블랙/M
2310917420,L,블랙,블랙/L
2310917420,XL,블랙,블랙/XL
2310917420,XXL,블랙,블랙/XXL
2310917425,S,멜란지그레이,멜란지그레이/S
2310917425,M,멜란지그레이,멜란지그레이/M
2310917425,L,멜란지그레이,멜란지그레이/L
2310917425,XL,멜란지그레이,멜란지그레이/XL
2310917425,XXL,멜란지그레이,멜란지그레이/XXL
2310917426,XS,블랙,블랙/XS
2310917426,S,블랙,블랙/S
2310917426,SM,블랙,블랙/SM
2310917426,M,블랙,블랙/M
2310917426,L,블랙,블랙/L
2310917426,XL,블랙,블랙/XL
2310917428,S,멜란지그레이,멜란지그레이/S
2310917428,SM,멜란지그레이,멜란지그레이/SM
2310917428,L,멜란지그레이,멜란지그레이/L
2310917442,L,블랙,블랙/L
2310917446,XS,네이비,네이비/XS
2310917446,M,네이비,네이비/M
2310917455,L,그레이,그레이/L
2310917455,XL,그레이,그레이/XL
2310917456,M,네이비,네이비/M
2310917456,L,네이비,네이비/L
2310917456,XL,네이비,네이비/XL
2310917456,XXL,네이비,네이비/XXL
2310917466,XL,카키,카키/XL
2310917476,S,카키,카키/S
2310917476,M,카키,카키/M
2310917485,S,네이비,네이비/S
2310917503,S,네이비,네이비/S
2310917503,SM,네이비,네이비/SM
2310917503,XL,네이비,네이비/XL
2310917508,XS,퍼플,퍼플/XS
2310917508,S,퍼플,퍼플/S
2310917515,XL,네이비,네이비/XL
2310917528,XS,블랙,블랙/XS
2310917528,S,블랙,블랙/S
2310917543,XS,그레이,그레이/XS
2310917569,XS,코랄,코랄/XS
2310917569,S,코랄,코랄/S
2310917569,M,코랄,코랄/M
2310917585,S,카키,카키/S
2310917600,XS,네이비,네이비/XS
2310917630,M,블랙,블랙/M
2310917630,L,블랙,블랙/L
2310917637,S,블랙,블랙/S
2310917637,SM,블랙,블랙/SM
2310917637,L,블랙,블랙/L
2310917637,XL,블랙,블랙/XL
2310917641,S,블랙,블랙/S
2310917641,M,블랙,블랙/M
2310917641,L,블랙,블랙/L
2310917643,S,골드,골드/S
2310917643,M,골드,골드/M
2310917643,L,골드,골드/L
2310917876,080,퍼플,퍼플/080
2310917882,070,민트,민트/070
2310917883,070,퍼플,퍼플/070
2310917883,075,퍼플,퍼플/075
2310917883,080,퍼플,퍼플/080
2310917888,065,라벤더,라벤더/065
2310917914,070,블랙,블랙/070
2310917914,075,블랙,블랙/075
2310917914,080,블랙,블랙/080
2310917914,085,블랙,블랙/085
2310917916,070,퍼플,퍼플/070
2310917916,075,퍼플,퍼플/075
2310917916,080,퍼플,퍼플/080
2310917916,085,퍼플,퍼플/085
2310917970,M,베이지,베이지/M
2310917970,L,베이지,베이지/L
2310917970,XL,베이지,베이지/XL
2310917971,M,블랙,블랙/M
2310917971,L,블랙,블랙/L
2310917971,XL,블랙,블랙/XL
2310917979,단품,블랙,블랙/단품
2310917979,단품,베이지,베이지/단품
2310917979,단품,올리브,올리브/단품
2310917982,단품,블랙,블랙/단품
2310917982,단품,베이지,베이지/단품
2310917982,단품,올리브,올리브/단품
2310917991,단품,블랙,블랙/단품
2310917991,단품,베이지,베이지/단품
2310917991,단품,올리브,올리브/단품
2310917991,단품,블랙,블랙/단품
2310917995,단품,블랙,블랙/단품
2310917995,단품,베이지,베이지/단품
2310917995,단품,올리브,올리브/단품
2310917995,단품,블랙,블랙/단품
2310917999,단품,블랙,블랙/단품
2310917999,단품,블랙,블랙/단품
2310917999,단품,올리브,올리브/단품
2310918014,F,50ml,50ml/F
2310918016,F,샴페인 핑크,샴페인 핑크/F
2310918029,FREE,다크그레이,다크그레이/FREE
2310918061,90,오트밀,오트밀/90
2310918061,100,오트밀,오트밀/100
2310918061,120,오트밀,오트밀/120
2310918061,140,오트밀,오트밀/140
2310918062,90,오트밀,오트밀/90
2310918062,100,오트밀,오트밀/100
2310918062,120,오트밀,오트밀/120
2310918062,140,오트밀,오트밀/140
2310918063,160,레드 제로,레드 제로/160
2310918063,180,레드 제로,레드 제로/180
2310918064,160,오트밀,오트밀/160
2310918064,180,오트밀,오트밀/180
2310918065,160,오트밀,오트밀/160
2310918065,180,오트밀,오트밀/180
2310918145,단품,블랙,블랙/단품
2310918145,단품,멀티,멀티/단품
2310918145,단품,멀티,멀티/단품
2310918145,단품,멀티,멀티/단품
2310918145,단품,블랙,블랙/단품
2310918145,단품,001,001/단품
2310918195,S,블루,블루/S
2310918195,M,블루,블루/M
2310918206,S,바이올렛,바이올렛/S
2310918206,M,바이올렛,바이올렛/M
2310918438,Free,오렌지,오렌지/Free
2310918447,Free,오렌지,오렌지/Free
2310918519,Free,오렌지,오렌지/Free
2310918625,S,멀티,멀티/S
2310918625,M,멀티,멀티/M
2310918625,L,멀티,멀티/L
2310918750,L,기타,기타/L
2310918750,M,기타,기타/M
2310918750,S,기타,기타/S
2310918750,L,기타,기타/L
2310918750,M,기타,기타/M
2310918750,S,기타,기타/S
2310918750,L,기타,기타/L
2310918750,M,기타,기타/M
2310918750,S,기타,기타/S
2310918759,FPNP071,기타,기타/FPNP071
2310918879,XXS,네이비,네이비/XXS
2310918879,XS,네이비,네이비/XS
2310918879,S,네이비,네이비/S
2310918879,M,네이비,네이비/M
2310918879,L,네이비,네이비/L
2310918898,L,기타,기타/L
2310918898,M,기타,기타/M
2310918898,S,기타,기타/S
2310918898,L,기타,기타/L
2310918898,M,기타,기타/M
2310918898,S,기타,기타/S
2310918898,L,기타,기타/L
2310918898,M,기타,기타/M
2310918898,S,기타,기타/S
2310918901,S,기타,기타/S
2310918901,S,기타,기타/S
2310918903,L,기타,기타/L
2310918903,M,기타,기타/M
2310918903,S,기타,기타/S
2310918903,L,기타,기타/L
2310918903,M,기타,기타/M
2310918903,S,기타,기타/S
2310919041,230,화이트,화이트/230
2310919041,235,화이트,화이트/235
2310919041,240,화이트,화이트/240
2310919041,245,화이트,화이트/245
2310919041,250,화이트,화이트/250
2310919041,255,화이트,화이트/255
2310919041,260,화이트,화이트/260
2310919041,265,화이트,화이트/265
2310919041,275,화이트,화이트/275
2310919041,280,화이트,화이트/280
2310919041,290,화이트,화이트/290
2310919071,L(100),아이비그린,아이비그린/L(100)
2310919071,XL(105),아이비그린,아이비그린/XL(105)
2310919072,L(100),화이트,화이트/L(100)
2310919072,XL(105),화이트,화이트/XL(105)
2310919073,L(100),블랙,블랙/L(100)
2310919073,XL(105),블랙,블랙/XL(105)
2310919128,F,01 옹브르 페탈,01 옹브르 페탈/F
2310919128,F,02 옹브르 베제탈,02 옹브르 베제탈/F
2310919128,F,03 옹브르 포브,03 옹브르 포브/F
2310919128,F,04 옹브르 마린,04 옹브르 마린/F
2310919128,F,05 옹브르 퓌메,05 옹브르 퓌메/F
2310919128,F,06 옹브르 모르도레,06 옹브르 모르도레/F
2310919134,F,01 느와 퓌쟁,01 느와 퓌쟁/F
2310919134,F,02 브렁 비스트르,02 브렁 비스트르/F
2310919134,F,03 루즈 아쉬,03 루즈 아쉬/F
2310919134,F,04 블루 앙크르,04 블루 앙크르/F
2310919134,F,05 베르 티티앵,05 베르 티티앵/F
2310919134,F,06 비올렛 인디고,06 비올렛 인디고/F
2310919155,L(34),기타,기타/L(34)
2310919155,M(32),기타,기타/M(32)
2310919155,S(30),기타,기타/S(30)
2310919155,XL(36),기타,기타/XL(36)
2310919279,단품,블랙,블랙/단품
2310919316,단품,블랙,블랙/단품
2310919415,46,라이트 브라운,라이트 브라운/46
2310919415,48,라이트 브라운,라이트 브라운/48
2310919415,50,라이트 브라운,라이트 브라운/50
2310919672,38,블랙,블랙/38
2310919672,40,블랙,블랙/40
2310919672,42,블랙,블랙/42
2310919672,44,블랙,블랙/44
2310919685,F,30ml,30ml/F
2310919719,0F,레드 제로,레드 제로/0F
2310919939,L,기타,기타/L
2310919952,FREE,브라운,브라운/FREE
2310919953,FREE,핑크,핑크/FREE
2310919956,FREE,브라운,브라운/FREE
2310919959,FREE,핑크,핑크/FREE
2310919968,BIG,브라운,브라운/BIG
2310919968,SMALL,브라운,브라운/SMALL
2310919974,BIG,핑크,핑크/BIG
2310919974,SMALL,핑크,핑크/SMALL
2310919975,BIG,브라운,브라운/BIG
2310919975,SMALL,브라운,브라운/SMALL
2310919976,BIG,핑크,핑크/BIG
2310919976,SMALL,핑크,핑크/SMALL
2310920035,10A,다크 오렌지,다크 오렌지/10A
2310920035,12A,다크 오렌지,다크 오렌지/12A
2310920036,12A,다크 네이비,다크 네이비/12A
2310920036,12A,멜란지 그레이,멜란지 그레이/12A
2310920036,06A,다크 네이비,다크 네이비/06A
2310920036,06A,멜란지 그레이,멜란지 그레이/06A
2310920040,10A,다크 네이비,다크 네이비/10A
2310920040,10A,라이트 브라운,라이트 브라운/10A
2310920040,12A,다크 네이비,다크 네이비/12A
2310920040,12A,라이트 브라운,라이트 브라운/12A
2310920040,04A,다크 네이비,다크 네이비/04A
2310920040,04A,라이트 브라운,라이트 브라운/04A
2310920040,06A,다크 네이비,다크 네이비/06A
2310920040,06A,라이트 브라운,라이트 브라운/06A
2310920040,08A,다크 네이비,다크 네이비/08A
2310920040,08A,라이트 브라운,라이트 브라운/08A
2310920049,10A,멜란지 그레이,멜란지 그레이/10A
2310920049,10A,다크 네이비,다크 네이비/10A
2310920049,12A,멜란지 그레이,멜란지 그레이/12A
2310920049,12A,다크 네이비,다크 네이비/12A
2310920049,08A,멜란지 그레이,멜란지 그레이/08A
2310920049,08A,다크 네이비,다크 네이비/08A
2310920050,10A,그린,그린/10A
2310920050,12A,그린,그린/12A
2310920057,04A,그린,그린/04A
2310920057,06A,그린,그린/06A
2310920057,08A,그린,그린/08A
2310920065,XS,그레이,그레이/XS
2310920065,S,그레이,그레이/S
2310920065,M,그레이,그레이/M
2310920065,L,그레이,그레이/L
2310920065,XL,그레이,그레이/XL
2310920066,L,그레이,그레이/L
2310920066,XL,그레이,그레이/XL
2310920067,S,그레이,그레이/S
2310920067,M,그레이,그레이/M
2310920067,L,그레이,그레이/L
2310920067,XL,그레이,그레이/XL
2310920084,NAVY:34,네이비,네이비/NAVY:34
2310920084,NAVY:36,네이비,네이비/NAVY:36
2310920084,NAVY:38,네이비,네이비/NAVY:38
2310920084,NAVY:40,네이비,네이비/NAVY:40
2310920113,XS,다크 인디고,다크 인디고/XS
2310920113,XS,크림,크림/XS
2310920113,S,다크 인디고,다크 인디고/S
2310920113,S,크림,크림/S
2310920113,M,다크 인디고,다크 인디고/M
2310920113,M,크림,크림/M
2310920113,L,다크 인디고,다크 인디고/L
2310920113,L,크림,크림/L
2310920129,XS,세피아,세피아/XS
2310920129,S,세피아,세피아/S
2310920129,M,세피아,세피아/M
2310920129,L,세피아,세피아/L
2310920130,XS,세피아,세피아/XS
2310920130,S,세피아,세피아/S
2310920130,M,세피아,세피아/M
2310920130,L,세피아,세피아/L
2310920133,XS,세피아,세피아/XS
2310920133,S,세피아,세피아/S
2310920133,M,세피아,세피아/M
2310920133,L,세피아,세피아/L
2310920259,S,멀티,멀티/S
2310920259,M,멀티,멀티/M
2310920259,L,멀티,멀티/L
2310920276,34,브라운,브라운/34
2310920276,36,브라운,브라운/36
2310920290,34,아이보리,아이보리/34
2310920290,36,아이보리,아이보리/36
2310920331,단품,화이트,화이트/단품
2310920333,단품,화이트,화이트/단품
2310920338,단품,화이트,화이트/단품
2310920339,단품,화이트,화이트/단품
2310920340,단품,화이트,화이트/단품
2310920345,단품,화이트,화이트/단품
2310920346,단품,화이트,화이트/단품
2310920349,S,화이트,화이트/S
2310920349,M,화이트,화이트/M
2310920350,S,화이트,화이트/S
2310920350,M,화이트,화이트/M
2310920352,S,화이트,화이트/S
2310920352,M,화이트,화이트/M
2310920370,단품,화이트,화이트/단품
2310920373,34,베이지,베이지/34
2310920373,36,베이지,베이지/36
2310920373,38,베이지,베이지/38
2310920374,단품,화이트,화이트/단품
2310920376,34,바이올렛,바이올렛/34
2310920376,36,바이올렛,바이올렛/36
2310920376,38,바이올렛,바이올렛/38
2310920476,F,투명,투명/F
2310920477,F,NONE,NONE/F
2310920478,F,NONE,NONE/F
2310920479,F,NONE,NONE/F
2310920480,F,NONE,NONE/F
2310920481,F,00 아이씨,00 아이씨/F
2310920527,S,블랙,블랙/S
2310920527,SM,블랙,블랙/SM
2310920527,M,블랙,블랙/M
2310920527,XXL,블랙,블랙/XXL
2310920528,XS,블랙,블랙/XS
2310920528,S,블랙,블랙/S
2310920528,SM,블랙,블랙/SM
2310920528,L,블랙,블랙/L
2310920528,XL,블랙,블랙/XL
2310920629,50ml,50ml,50ml/50ml
2310920630,50ML,50ml,50ml/50ML
2310920631,50ML,50ml,50ml/50ML
2310920632,50ML,50ml,50ml/50ML
2310920672,100ML,100ml,100ml/100ML
2310920673,100ML,100ml,100ml/100ML
2310920674,100ML,100ml,100ml/100ML
2310920675,100ML,100ml,100ml/100ML
2310920684,S,멀티,멀티/S
2310920684,M,멀티,멀티/M
2310920684,L,멀티,멀티/L
2310920685,S,멀티,멀티/S
2310920685,M,멀티,멀티/M
2310920685,L,멀티,멀티/L
2310920686,S,멀티,멀티/S
2310920686,M,멀티,멀티/M
2310920686,L,멀티,멀티/L
2310920687,단품,멀티,멀티/단품
2310920688,단품,핑크,핑크/단품
2310920691,S,그레이,그레이/S
2310920691,M,그레이,그레이/M
2310920691,L,그레이,그레이/L
2310920691,XL,그레이,그레이/XL
